file,start_time,end_time,BottlenoseDolphin,CommonDolphin,Grampus_Risso'sDolphin,HarborPorpoise,KillerWhale,Long_FinnedPilotWhale,StripedDolphin,Background
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_21-12-24_15_18.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_03-56-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_12-59-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_00-12-24_12_15.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_09-45-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_10-56-24_6_9.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_07-26-24_24_27.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-17-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_15-20-24_51_54.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_17-29-24_21_24.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_10-52-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_04-13-24_51_54.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_10-21-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-50-24_21_24.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_00-39-24_21_24.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_14-46-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_14-48-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_10-44-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-09-24_57_60.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_03-59-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-31-24_18_21.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-49-24_18_21.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_16-16-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-59-24_6_9.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_08-16-24_54_57.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-53-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_08-54-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_00-11-24_57_60.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_20-42-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-42-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-38-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_15-30-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_09-25-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-50-24_51_54.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_18-03-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_20-58-24_21_24.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-52-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_09-54-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_00-12-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_21-02-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_17-17-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_19-16-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-51-24_12_15.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_19-05-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-37-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_13-45-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_05-15-24_18_21.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-16-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_19-56-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-15-24_54_57.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_05-25-24_15_18.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_00-00-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_06-08-24_12_15.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_05-40-24_39_42.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-37-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_03-01-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_20-03-24_0_3.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_02-57-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_23-45-24_54_57.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_19-58-24_6_9.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-48-24_45_48.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_08-29-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-50-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_14-48-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_04-54-24_45_48.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_23-57-24_12_15.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_05-25-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-14-24_45_48.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_05-33-24_57_60.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-33-24_57_60.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-48-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_20-58-24_18_21.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_19-44-24_6_9.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-54-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-55-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_20-01-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_04-55-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-43-24_18_21.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_07-11-24_27_30.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_15-36-24_51_54.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_20-03-24_51_54.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-03-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_15-59-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_05-15-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_00-23-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_21-54-24_24_27.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_03-00-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_04-05-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_16-07-24_0_3.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_05-01-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-55-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-15-24_0_3.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_01-46-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_10-36-24_45_48.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_04-01-24_15_18.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-00-24_57_60.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_00-50-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_02-45-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_18-35-24_51_54.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_15-40-24_21_24.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-47-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_22-01-24_51_54.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_15-15-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_03-21-24_54_57.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_17-49-24_57_60.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-52-24_33_36.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_05-02-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_14-48-24_18_21.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_23-43-24_0_3.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-00-24_48_51.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_02-57-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_14-14-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_05-25-24_12_15.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_10-38-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_05-00-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-04-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_05-54-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_22-05-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_02-57-24_51_54.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_06-08-24_3_6.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-05-24_0_3.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_14-02-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_16-14-24_36_39.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_02-49-24_42_45.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_08-57-24_21_24.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_07-31-24_30_33.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_16-00-24_12_15.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_00-00-24_45_48.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_21-16-24_45_48.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_12-37-24_45_48.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-28_03-23-24_15_18.wav,0,3.0,False,False,False,False,False,False,False,True
../../Dataset/Audios/SEANIMALMOVE/SegmentedAudiosMultiLabel3/channelA_2024-05-29_20-46-24_9_12.wav,0,3.0,False,False,False,False,False,False,False,True
